,userId,age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,isVIP,isVerified,lastOnlineTs,lang_count,lang_fr,lang_de,countDetails,flirtstar,hasBirthday,distance,mobile,online,connectedToFacebook,locked,genderLooking,counts_fans,counts_g,isInfluencer,shareProfileEnabled,isfreshman,crypt,isSystemProfile,ISpicture,ISinsta2,ISemoji2,IS_lang_pt_es_en_it,nameN,cityN,locationCityN,locationCitySubN,countryN
11,500aef142d15de056f000480,22.0,4.0,1710.0,116.0,0.0,0.0,1.0,0.0,0.0,1428504595.0,1.0,0.0,1.0,0.96,0.0,0.0,190.0,1.0,0.0,0.0,0.0,M,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Emmendingen,Other,nan,DE
12,500ce1722d15de810c0004af,25.0,13.0,26842.0,643.0,0.0,1.0,1.0,0.0,0.0,1430068757.0,1.0,0.0,1.0,0.58,0.0,0.0,163.0,1.0,0.0,0.0,0.0,M,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Other,nan,CH
13,501960390c84d34875000394,22.0,2.0,20266.0,1148.0,1.0,1.0,1.0,0.0,0.0,1429936603.0,1.0,0.0,1.0,1.0,0.0,0.0,162.0,1.0,0.0,0.0,0.0,M,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
14,501a62870c84d32d75000d89,20.0,4.0,16683.0,647.0,1.0,0.0,0.0,0.0,1.0,1430043968.0,1.0,0.0,1.0,0.04,0.0,0.0,95.8,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Other,Other,nan,CH
15,5038fbd96f37f3d14400004c,25.0,7.0,3413.0,86.0,1.0,0.0,1.0,0.0,0.0,1429985473.0,1.0,0.0,1.0,0.92,0.0,0.0,57.8,1.0,0.0,0.0,0.0,M,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Other,nan,CH
16,503bd4834ea6e89a5a000123,19.0,13.0,8310.0,143.0,1.0,0.0,0.0,0.0,0.0,1430035627.0,3.0,1.0,1.0,0.81,0.0,0.0,125.0,0.0,0.0,0.0,0.0,M,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,CH
17,503fc2b8a9d0b3b2480000a8,21.0,1.0,25903.0,982.0,1.0,1.0,1.0,0.0,0.0,1428505759.0,1.0,0.0,1.0,0.62,0.0,0.0,137.0,1.0,1.0,0.0,0.0,M,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Basel,nan,CH
18,50421dc94ea6e83e24000000,21.0,27.0,33018.0,812.0,1.0,1.0,1.0,0.0,1.0,1429997740.0,1.0,0.0,1.0,0.85,0.0,0.0,103.0,1.0,0.0,0.0,0.0,M,36.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,Other,CH
19,50425e986f37f30f26000008,22.0,15.0,2502.0,25.0,1.0,0.0,0.0,0.0,0.0,1428346335.0,1.0,0.0,1.0,0.0,0.0,0.0,152.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
20,5043944e6f37f35f6600002d,24.0,5.0,22847.0,1282.0,1.0,0.0,0.0,0.0,1.0,1428438077.0,4.0,1.0,1.0,0.19,0.0,0.0,164.0,1.0,0.0,0.0,0.0,M,63.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,Other
21,50450b930c84d3d40e0000b6,21.0,13.0,7407.0,125.0,1.0,1.0,1.0,0.0,0.0,1429967894.0,3.0,1.0,1.0,1.0,0.0,0.0,142.0,1.0,0.0,0.0,0.0,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Luzern,Other,nan,CH
22,504b834fa9d0b30a5e000305,19.0,30.0,16096.0,533.0,1.0,1.0,0.0,0.0,1.0,1430049047.0,2.0,0.0,1.0,0.88,0.0,0.0,136.0,1.0,1.0,0.0,0.0,both,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Other,Other,Other,nan,CH
23,505b77bfa9d0b35a7f000059,20.0,18.0,6962.0,361.0,1.0,1.0,1.0,0.0,0.0,1430036281.0,1.0,0.0,1.0,1.0,0.0,0.0,144.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,LÃ¶rrach,LÃ¶rrach,nan,DE
24,505c1fb6883fa981430003eb,22.0,30.0,30863.0,1901.0,0.0,0.0,1.0,0.0,0.0,1428505744.0,1.0,0.0,1.0,0.69,0.0,0.0,177.0,1.0,1.0,0.0,0.0,both,121.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
25,505e2cb5883fa927490000de,24.0,3.0,51339.0,2926.0,1.0,0.0,0.0,0.0,0.0,1428489516.0,1.0,0.0,1.0,0.85,0.0,0.0,143.0,1.0,0.0,0.0,0.0,M,1.0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Vanessa,Other,Other,AG,CH
26,5061efafca61bef159000003,21.0,7.0,3471.0,38.0,0.0,0.0,1.0,0.0,0.0,1428506076.0,1.0,0.0,1.0,0.96,0.0,0.0,183.0,1.0,1.0,0.0,0.0,M,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Uster,nan,CH
27,50770cf26f37f3186400009c,25.0,18.0,12050.0,478.0,0.0,1.0,1.0,0.0,0.0,1428437514.0,1.0,0.0,1.0,0.85,0.0,0.0,162.0,1.0,0.0,0.0,0.0,M,7.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Zug,nan,CH
28,508103fb883fa9e833000226,24.0,12.0,26982.0,710.0,1.0,0.0,1.0,0.0,1.0,1428502966.0,1.0,0.0,1.0,1.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,M,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
29,5081f53b0c84d34f350003ac,24.0,7.0,1820.0,25.0,1.0,1.0,0.0,0.0,0.0,1430048705.0,1.0,0.0,1.0,0.96,0.0,0.0,128.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Olten,Other,nan,CH
30,508759df2d15de2f3a000153,22.0,18.0,11507.0,194.0,1.0,0.0,0.0,0.0,1.0,1428488055.0,1.0,0.0,1.0,0.96,0.0,0.0,76.9,0.0,0.0,0.0,0.0,none,58.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Bern,nan,CH
31,5095ab72a9d0b35655000043,21.0,10.0,17655.0,468.0,1.0,1.0,1.0,0.0,1.0,1430043723.0,1.0,0.0,1.0,0.92,0.0,0.0,138.0,1.0,0.0,0.0,0.0,M,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
32,509e925c1b0ba0713600001f,21.0,11.0,47000.0,1469.0,1.0,0.0,0.0,0.0,1.0,1428442940.0,2.0,0.0,1.0,0.81,0.0,0.0,144.0,1.0,0.0,0.0,0.0,M,82.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,LÃ¶rrach,nan,DE
33,509fd03890c8fd376b000007,19.0,8.0,12754.0,368.0,1.0,1.0,1.0,0.0,0.0,1428505257.0,4.0,1.0,1.0,0.77,0.0,0.0,144.0,1.0,1.0,0.0,0.0,M,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Olten,Aarau,nan,CH
34,50a2cd101b0ba03874000031,19.0,3.0,7694.0,143.0,1.0,1.0,1.0,0.0,0.0,1430011055.0,4.0,1.0,1.0,0.12,0.0,0.0,135.0,1.0,0.0,0.0,0.0,M,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,...,Other,Basel,nan,CH
35,50a44709ca61be6127000084,25.0,20.0,4372.0,134.0,1.0,0.0,0.0,0.0,0.0,1430044395.0,1.0,0.0,1.0,0.92,0.0,0.0,139.0,1.0,0.0,0.0,0.0,M,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Luzern,nan,CH
36,50a88f797acab1596d00006c,22.0,5.0,9700.0,124.0,1.0,0.0,0.0,0.0,0.0,1428489012.0,1.0,0.0,1.0,0.19,0.0,0.0,183.0,1.0,0.0,0.0,0.0,M,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
37,50a8deee0c84d37d2c000005,20.0,3.0,10531.0,360.0,1.0,0.0,0.0,0.0,1.0,1430042696.0,1.0,0.0,1.0,0.88,0.0,0.0,141.0,0.0,0.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nicole,Luzern,Luzern,nan,CH
38,50abd2c0c56da13775000018,19.0,8.0,16458.0,486.0,1.0,0.0,1.0,0.0,0.0,1430048036.0,1.0,0.0,1.0,0.85,0.0,0.0,0.0,1.0,1.0,0.0,0.0,M,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Other,nan,CH
39,50aff34a1a0ba07b1d00004e,20.0,5.0,264.0,6.0,0.0,1.0,0.0,1.0,1.0,1430040505.0,1.0,1.0,0.0,0.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,La,nan,CH
40,50b0b5681a0ba0c326000067,25.0,15.0,18475.0,1065.0,1.0,1.0,0.0,1.0,1.0,1429997449.0,4.0,0.0,1.0,1.0,0.0,0.0,139.0,1.0,0.0,0.0,0.0,M,23.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,CH
41,50b283771b0ba0162c00008c,22.0,5.0,7045.0,316.0,1.0,0.0,1.0,0.0,1.0,1429907087.0,1.0,0.0,1.0,1.0,0.0,0.0,139.0,1.0,0.0,0.0,0.0,M,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
42,50b48af7c76da15a65000048,25.0,4.0,52884.0,1717.0,1.0,1.0,1.0,0.0,0.0,1428335951.0,1.0,0.0,1.0,0.77,0.0,0.0,318.0,1.0,1.0,0.0,0.0,M,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Stuttgart,Other,nan,DE
43,50ba0df8c46da1c070000084,22.0,12.0,37740.0,1016.0,1.0,0.0,1.0,0.0,0.0,1430060567.0,1.0,0.0,1.0,0.92,0.0,0.0,133.0,1.0,1.0,0.0,0.0,M,41.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
44,50bca8837acab16d13000049,20.0,4.0,6730.0,297.0,0.0,1.0,0.0,0.0,0.0,1430645024.0,1.0,0.0,0.0,0.96,0.0,0.0,29.9,1.0,1.0,0.0,0.0,M,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Other,Other,Other,nan,CH
45,50c0be44140ba07b3a000029,24.0,4.0,18395.0,328.0,0.0,0.0,1.0,0.0,0.0,1430044356.0,1.0,0.0,1.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Zurich,ZÃ¼rich,nan,CH
46,50c442ab7acab12b2500025c,24.0,6.0,6756.0,81.0,1.0,0.0,1.0,0.0,1.0,1430046285.0,1.0,0.0,1.0,0.9,0.0,0.0,136.0,1.0,1.0,0.0,0.0,M,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Basel,Basel,nan,CH
47,50c65f97c76da1170400000a,21.0,4.0,10976.0,158.0,1.0,0.0,0.0,0.0,0.0,1430048824.0,1.0,0.0,1.0,0.88,0.0,0.0,135.0,1.0,1.0,0.0,0.0,M,26.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
48,50c7bf0f1b0ba09307000014,22.0,5.0,1309.0,89.0,1.0,1.0,0.0,0.0,1.0,1428506926.0,1.0,0.0,1.0,0.81,0.0,0.0,140.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Luzern,Luzern,nan,CH
49,50c8b1ccc56da12b4e000008,26.0,1.0,1448.0,37.0,0.0,0.0,1.0,0.0,0.0,1428335788.0,1.0,0.0,1.0,0.35,0.0,0.0,309.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Stuttgart,Stuttgart,nan,DE
50,50ca3352ca61bef76e000033,23.0,19.0,31448.0,754.0,0.0,0.0,1.0,0.0,1.0,1429977254.0,1.0,0.0,1.0,0.81,0.0,0.0,81.0,1.0,0.0,0.0,0.0,M,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
51,50cfc14b150ba0f5620001f7,20.0,8.0,7979.0,138.0,1.0,1.0,1.0,0.0,1.0,1429999436.0,2.0,0.0,1.0,0.96,0.0,0.0,179.0,1.0,0.0,0.0,0.0,M,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Other,nan,DE
52,50d5af6a1b0ba0096e000018,19.0,4.0,48980.0,2358.0,1.0,0.0,1.0,0.0,0.0,1430046292.0,1.0,0.0,1.0,0.62,0.0,0.0,167.0,1.0,1.0,0.0,0.0,M,28.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Other,Other,nan,CH
53,50d89ab12d15de7c73000019,22.0,3.0,54332.0,1196.0,1.0,1.0,0.0,0.0,1.0,1430045892.0,0.0,0.0,0.0,0.81,0.0,0.0,162.0,1.0,1.0,0.0,0.0,M,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
54,50da3a797acab1f041000000,20.0,28.0,33528.0,3679.0,0.0,1.0,0.0,0.0,1.0,1428506364.0,5.0,0.0,1.0,0.85,0.0,0.0,138.0,1.0,1.0,0.0,0.0,M,32.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Basel,Basel,nan,CH
55,50dd6cd8150ba0415a000027,22.0,11.0,6495.0,292.0,1.0,0.0,0.0,0.0,0.0,1428333037.0,4.0,1.0,1.0,0.62,0.0,0.0,77.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,CH
56,50ddf34b140ba0c51e000000,23.0,30.0,11989.0,272.0,1.0,0.0,1.0,1.0,0.0,1430035491.0,1.0,0.0,1.0,1.0,0.0,0.0,95.6,1.0,0.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
57,50e61f4c6f37f3454f000006,20.0,13.0,2844.0,35.0,1.0,0.0,1.0,0.0,0.0,1429479237.0,2.0,0.0,1.0,0.81,0.0,0.0,131.0,1.0,0.0,0.0,0.0,M,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,CH
58,50e692676f37f3827d000034,20.0,1.0,27174.0,1306.0,1.0,0.0,0.0,0.0,1.0,1430049023.0,0.0,0.0,0.0,0.35,0.0,0.0,168.0,0.0,1.0,0.0,0.0,M,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Zurich,Other,nan,CH
59,50e9be370c84d3783600005f,25.0,11.0,4709.0,203.0,1.0,1.0,1.0,0.0,0.0,1429891256.0,1.0,0.0,1.0,0.81,0.0,0.0,76.1,1.0,0.0,0.0,0.0,M,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Berne,Other,nan,CH
60,50f141fcc76da1d728000134,21.0,21.0,20642.0,530.0,1.0,0.0,0.0,0.0,0.0,1428501593.0,3.0,0.0,1.0,0.85,0.0,0.0,80.1,1.0,0.0,0.0,0.0,M,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,CH
61,50f3220f38a89c0a5b00004e,23.0,7.0,18216.0,301.0,1.0,1.0,1.0,0.0,0.0,1430047243.0,1.0,0.0,1.0,0.88,0.0,0.0,149.0,1.0,1.0,0.0,0.0,M,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Aarau,Other,nan,CH
62,50f445bb38a89cfb2300002a,19.0,7.0,9078.0,335.0,1.0,0.0,0.0,1.0,1.0,1430008067.0,1.0,0.0,1.0,0.69,0.0,0.0,188.0,1.0,0.0,0.0,0.0,M,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Freiburg im Breisgau,Freiburg,nan,DE
63,50f6eb85170ba0cd43000041,21.0,3.0,18187.0,772.0,0.0,0.0,1.0,0.0,1.0,1430001658.0,1.0,0.0,1.0,0.96,0.0,0.0,95.0,1.0,0.0,0.0,0.0,none,51.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
64,50f8fa1a170ba0b3320000e6,24.0,6.0,17115.0,610.0,1.0,0.0,1.0,0.0,1.0,1428494131.0,4.0,1.0,1.0,0.85,0.0,0.0,140.0,0.0,0.0,0.0,0.0,M,13.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Luzern,nan,nan,CH
65,50f9099d90c8fd99540000e6,20.0,14.0,51560.0,6155.0,1.0,0.0,0.0,0.0,1.0,1430048865.0,1.0,0.0,1.0,0.92,0.0,0.0,175.0,1.0,1.0,0.0,0.0,M,18.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Other,Other,Other,nan,CH
66,50fa59cc7acab11d6a000094,23.0,20.0,23177.0,1194.0,0.0,0.0,1.0,0.0,1.0,1428491993.0,1.0,0.0,1.0,1.0,0.0,0.0,166.0,1.0,0.0,0.0,0.0,M,25.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,CH
67,50faaba538a89c18710000b0,23.0,1.0,52.0,0.0,1.0,0.0,1.0,0.0,0.0,1428335721.0,1.0,0.0,1.0,0.54,0.0,0.0,371.0,1.0,1.0,0.0,0.0,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
68,50fb18b97acab14f200001a2,20.0,13.0,4829.0,348.0,0.0,0.0,1.0,0.0,0.0,1430066440.0,1.0,0.0,1.0,1.0,0.0,0.0,198.0,1.0,0.0,0.0,0.0,M,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Other,Other,Other,nan,DE
69,50fc18d51c6988476800011b,20.0,4.0,31435.0,1978.0,1.0,1.0,1.0,0.0,0.0,1430042658.0,2.0,0.0,1.0,0.42,0.0,0.0,79.7,1.0,0.0,0.0,0.0,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,CH
70,50fc37851d6988a7490000be,24.0,27.0,28159.0,638.0,1.0,1.0,0.0,0.0,0.0,1428770555.0,1.0,0.0,1.0,0.77,0.0,0.0,161.0,1.0,0.0,0.0,0.0,M,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
71,50fdb9d1170ba0524c000035,22.0,11.0,5550.0,450.0,0.0,1.0,0.0,0.0,0.0,1430074323.0,1.0,0.0,1.0,1.0,0.0,0.0,144.0,1.0,1.0,0.0,0.0,both,12.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Freiburg im Breisgau,LÃ¶rrach,nan,DE
72,5102daf51e69880d1500010b,19.0,8.0,1255.0,52.0,1.0,1.0,0.0,0.0,0.0,1428269541.0,1.0,0.0,1.0,0.5,0.0,0.0,160.0,1.0,0.0,0.0,0.0,M,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Zug,nan,CH
73,51059c68190ba0f01c00001e,23.0,4.0,5177.0,467.0,1.0,1.0,1.0,0.0,1.0,1428503564.0,2.0,0.0,1.0,0.96,0.0,0.0,178.0,1.0,1.0,0.0,0.0,none,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,CH
74,5106db1a140ba0307e00016d,26.0,11.0,25845.0,1898.0,1.0,1.0,1.0,0.0,0.0,1428336958.0,5.0,0.0,1.0,0.73,0.0,0.0,302.0,1.0,1.0,0.0,0.0,M,34.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Other,Other,Other,nan,DE
75,5109b4e4170ba0b722000222,25.0,7.0,8143.0,317.0,0.0,0.0,1.0,0.0,1.0,1428335823.0,2.0,0.0,1.0,0.96,0.0,0.0,495.0,1.0,1.0,0.0,0.0,M,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,KÃ¶ln,KÃ¶ln,nan,DE
76,510a4f750c84d3a54800007d,24.0,10.0,10861.0,593.0,1.0,0.0,0.0,0.0,0.0,1430163570.0,1.0,0.0,1.0,1.0,0.0,0.0,453.0,1.0,1.0,0.0,0.0,both,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Jasmin,Other,Other,nan,DE
77,510acfd738a89cb663000008,21.0,21.0,52465.0,3739.0,1.0,0.0,1.0,0.0,0.0,1430045105.0,1.0,0.0,1.0,0.27,0.0,0.0,51.4,1.0,0.0,0.0,0.0,M,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Fribourg,Other,nan,CH
78,51115846150ba0c3310000d2,24.0,4.0,1076.0,20.0,1.0,1.0,1.0,0.0,0.0,1428407128.0,1.0,0.0,1.0,0.85,0.0,0.0,160.0,1.0,0.0,0.0,0.0,M,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,DE
79,5111891a1c698865440000fc,22.0,8.0,19690.0,551.0,1.0,0.0,1.0,0.0,1.0,1430162908.0,1.0,0.0,1.0,0.73,0.0,0.0,258.0,1.0,1.0,0.0,0.0,both,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Other,Other,Other,nan,AT
